"","accommodates","bedrooms","beds","city","experience_stay","host_listings_count","host_has_profile_pic","listing_price","minimum_nights","maximum_nights","number_of_reviews","review_scores_rating","instant_bookable","private_stay"
"6627",4,2,2,"SanDiego",0,174,"t",238,3,30,35,4.57,"f",1
"6628",2,1,2,"SanDiego",0,1,"t",177,1,10,57,4.98,"f",1
"6629",2,1,1,"SanDiego",0,5,"t",95,1,1125,2,5,"f",1
"6630",6,2,3,"SanDiego",0,6,"t",214,2,1125,46,4.72,"f",1
"6631",4,2,2,"SanDiego",0,1,"t",164,2,31,116,4.81,"t",1
"6632",3,1,2,"SanDiego",0,1,"t",231,3,1125,87,4.86,"t",1
"6633",9,4,6,"SanDiego",0,153,"t",610,2,365,6,4.67,"t",1
"6634",6,2,3,"SanDiego",0,7,"t",178,60,1125,1,5,"f",1
"6635",1,1,2,"SanDiego",0,26,"t",48,1,28,23,4.7,"f",0
"6636",6,3,5,"SanDiego",0,24,"t",210,1,365,10,4.9,"f",1
"6637",5,2,2,"SanDiego",0,77,"t",162,2,1125,95,4.85,"f",1
"6638",8,2,3,"SanDiego",0,1,"t",430,3,1125,61,4.98,"t",1
"6639",2,1,1,"SanDiego",0,1,"t",99,2,1125,27,5,"f",0
"6640",2,1,1,"SanDiego",0,1,"t",82,1,1125,4,5,"f",0
"6641",4,1,2,"SanDiego",0,14,"t",121,3,28,56,4.7,"f",1
"6642",1,1,2,"SanDiego",0,26,"t",48,1,28,11,4.55,"f",0
"6643",4,2,2,"SanDiego",0,1,"t",123,1,1125,47,4.6,"f",1
"6644",8,3,3,"SanDiego",0,1,"t",236,2,28,76,4.78,"t",1
"6645",6,3,3,"SanDiego",0,16,"t",293,2,1125,121,4.51,"t",1
"6646",5,1,3,"SanDiego",0,11,"t",250,2,180,95,4.79,"f",1
"6647",4,1,2,"SanDiego",0,6,"t",173,2,28,100,4.86,"t",1
"6648",6,2,2,"SanDiego",0,2,"t",404,2,1125,111,4.95,"f",1
"6649",4,2,2,"SanDiego",0,9,"t",370,3,14,102,4.96,"t",1
"6650",6,2,3,"SanDiego",0,51,"t",228,2,1125,120,4.67,"t",1
"6651",4,1,2,"SanDiego",0,2,"t",144,2,29,60,4.82,"f",1
"6652",2,2,1,"SanDiego",0,1,"t",600,2,1125,7,4.71,"f",1
"6653",3,1,1,"SanDiego",0,1,"t",80,3,31,69,4.97,"f",0
"6654",2,1,1,"SanDiego",0,2,"t",76,2,1125,140,4.81,"f",0
"6655",1,1,1,"SanDiego",0,5,"t",55,6,365,19,4.79,"f",0
"6656",2,1,1,"SanDiego",0,1,"t",90,2,14,78,4.97,"f",0
"6657",4,1,2,"SanDiego",0,1,"t",239,2,365,40,5,"t",1
"6658",8,3,3,"SanDiego",0,88,"t",301,2,28,158,4.87,"f",1
"6659",2,1,1,"SanDiego",0,9,"t",211,1,14,131,4.93,"t",1
"6660",4,1,1,"SanDiego",0,51,"t",169,2,1125,125,4.74,"t",1
"6661",2,1,1,"SanDiego",0,51,"t",185,2,1125,119,4.79,"t",1
"6662",4,1,4,"SanDiego",0,26,"t",187,1,28,2,5,"f",0
"6663",4,2,2,"SanDiego",0,1,"t",142,2,90,109,4.92,"t",1
"6664",9,5,7,"SanDiego",0,97,"t",538,3,365,64,4.73,"t",1
"6665",8,5,5,"SanDiego",0,2,"t",266,28,1125,1,5,"f",1
"6666",2,1,1,"SanDiego",0,2,"t",148,3,1125,64,4.95,"f",1
"6667",4,1,2,"SanDiego",0,6,"t",302,1,1125,9,4.89,"t",1
"6668",4,1,2,"SanDiego",0,6,"t",302,1,1125,6,5,"t",1
"6669",4,1,2,"SanDiego",0,6,"t",302,1,1125,9,4.89,"t",1
"6670",4,1,2,"SanDiego",0,6,"t",302,1,1125,7,5,"t",1
"6671",4,1,2,"SanDiego",0,6,"t",302,1,1125,17,5,"t",1
"6672",8,3,4,"SanDiego",0,1,"t",300,2,1125,24,4.75,"f",1
"6673",4,1,2,"SanDiego",0,97,"t",124,2,365,95,4.58,"t",1
"6674",2,1,1,"SanDiego",0,8,"t",179,1,365,182,4.9,"t",0
"6675",12,5,9,"SanDiego",0,35,"t",453,3,1125,75,4.93,"f",1
"6676",3,1,2,"SanDiego",0,97,"t",124,2,365,50,4.6,"t",1
"6677",3,2,3,"SanDiego",0,2,"t",300,31,1125,1,5,"f",1
"6678",3,1,1,"SanDiego",0,18,"t",359,3,28,28,5,"t",1
"6679",4,1,2,"SanDiego",0,97,"t",124,2,365,63,4.49,"t",1
"6680",4,2,3,"SanDiego",0,1,"t",220,30,1125,8,4.75,"f",1
"6681",3,1,2,"SanDiego",0,97,"t",124,2,365,45,4.47,"t",1
"6682",3,1,2,"SanDiego",0,97,"t",124,2,365,45,4.6,"t",1
"6683",4,1,2,"SanDiego",0,97,"t",124,2,365,67,4.48,"t",1
"6684",1,1,NA,"SanDiego",0,23,"t",37,32,183,5,4.6,"f",0
"6685",4,1,3,"SanDiego",0,97,"t",116,2,365,118,4.67,"t",1
"6686",3,1,2,"SanDiego",0,97,"t",124,2,365,63,4.62,"t",1
"6687",1,1,NA,"SanDiego",0,23,"t",39,32,183,2,4.5,"f",0
"6688",7,3,4,"SanDiego",0,1,"t",239,2,1125,89,4.9,"f",1
"6689",4,1,2,"SanDiego",0,4,"t",107,2,8,114,4.41,"t",1
"6690",4,2,2,"SanDiego",0,1,"t",174,3,1125,39,4.64,"t",1
"6691",8,3,4,"SanDiego",0,32,"t",206,1,28,238,4.94,"f",1
"6692",1,1,1,"SanDiego",0,8,"t",59,1,365,428,4.82,"t",0
"6693",6,3,3,"SanDiego",0,2,"t",396,3,1125,68,4.97,"f",1
"6694",2,1,1,"SanDiego",0,6,"t",119,1,1125,206,4.67,"t",1
"6695",8,2,4,"SanDiego",0,22,"t",436,3,1125,10,4.5,"f",1
"6696",2,1,1,"SanDiego",0,3,"t",47,1,3,78,4.83,"t",0
"6697",7,3,6,"SanDiego",0,153,"t",411,3,365,11,4.55,"t",1
"6698",6,2,3,"SanDiego",0,6,"t",212,2,1125,70,4.8,"f",1
"6699",4,2,2,"SanDiego",0,5,"t",163,31,120,13,5,"f",1
"6700",6,3,3,"SanDiego",0,8,"t",179,2,1125,150,4.9,"f",1
"6701",7,3,4,"SanDiego",0,1,"t",355,4,15,17,4.94,"f",1
"6702",5,2,2,"SanDiego",0,12,"t",146,1,28,217,4.71,"t",1
"6703",5,2,4,"SanDiego",0,153,"t",399,3,365,8,4.5,"t",1
"6704",4,1,2,"SanDiego",0,11,"t",174,3,28,49,4.94,"f",1
"6705",3,1,2,"SanDiego",0,6,"t",112,3,1125,7,5,"t",0
"6706",10,3,10,"SanDiego",0,2,"t",857,3,1125,123,4.93,"f",1
"6707",2,1,1,"SanDiego",0,2,"t",110,3,15,25,4.92,"f",0
"6708",5,1,3,"SanDiego",0,4,"t",152,1,29,209,4.94,"t",1
"6709",15,5,5,"SanDiego",0,2,"t",699,2,1125,10,5,"f",1
"6710",6,2,4,"SanDiego",0,4,"t",105,2,180,159,4.99,"f",1
"6711",8,3,4,"SanDiego",0,9,"t",216,1,90,233,4.89,"f",1
"6712",3,1,1,"SanDiego",0,3,"t",119,17,1125,15,4.93,"f",1
"6713",2,1,1,"SanDiego",0,2,"t",115,3,15,10,5,"f",0
"6714",1,1,1,"SanDiego",0,4,"t",20,1,365,1,5,"f",0
"6715",2,1,1,"SanDiego",0,7,"t",132,2,1125,41,4.93,"f",1
"6716",2,1,NA,"SanDiego",0,26,"t",125,1,28,2,4,"f",0
"6717",6,2,3,"SanDiego",0,3,"t",325,3,1125,22,4.91,"f",1
"6718",2,1,1,"SanDiego",0,3,"t",52,1,1125,27,4.93,"f",0
"6719",4,2,2,"SanDiego",0,18,"t",420,3,28,25,4.96,"t",1
"6720",8,4,4,"SanDiego",0,1,"t",469,4,30,21,5,"f",1
"6721",2,1,1,"SanDiego",0,6,"t",141,31,1125,3,5,"f",1
"6722",4,1,2,"SanDiego",0,6,"t",302,1,1125,4,5,"t",1
"6723",7,3,3,"SanDiego",0,1,"t",190,2,90,77,4.88,"f",1
"6724",4,1,1,"SanDiego",0,1,"t",528,1,1125,66,4.59,"t",0
"6725",5,2,4,"SanDiego",0,22,"t",310,3,28,77,4.79,"f",1
"6726",2,1,2,"SanDiego",0,4,"t",40,1,365,3,4.67,"f",0
"6727",4,2,3,"SanDiego",0,1,"t",170,5,1125,3,5,"f",1
"6728",2,1,1,"SanDiego",0,1,"t",90,2,1125,12,4.75,"f",1
"6729",15,1,2,"SanDiego",0,15,"t",183,1,5,5,4.6,"f",0
"6730",4,1,2,"SanDiego",1,4,"t",74,1,28,207,4.66,"t",0
"6731",4,1,1,"SanDiego",0,1,"t",71,2,1125,12,4.75,"f",0
"6732",4,1,1,"SanDiego",0,1,"t",150,3,365,3,5,"f",1
"6733",4,1,1,"SanDiego",0,4,"t",50,1,1125,1,3,"f",0
"6734",6,2,2,"SanDiego",0,1,"t",120,30,1125,15,4.93,"f",1
"6735",13,4,7,"SanDiego",0,1,"t",498,2,1125,74,4.96,"t",1
"6736",2,1,1,"SanDiego",0,2,"t",32,1,1125,37,4.89,"f",0
"6737",4,1,2,"SanDiego",0,1,"t",620,3,14,4,4.5,"f",1
"6738",2,1,1,"SanDiego",0,3,"t",95,2,28,5,5,"f",0
"6739",2,1,1,"SanDiego",0,5,"t",70,4,365,24,5,"f",0
"6740",1,1,1,"SanDiego",0,4,"t",94,30,90,1,5,"f",1
"6741",4,2,3,"SanDiego",0,1,"t",216,7,30,60,4.75,"f",1
"6742",1,1,NA,"SanDiego",0,23,"t",45,32,180,1,4,"f",0
"6743",7,3,3,"SanDiego",0,1,"t",317,3,1125,24,4.96,"t",1
"6744",4,1,2,"SanDiego",0,15,"t",189,1,19,5,4.4,"f",0
"6745",1,1,1,"SanDiego",0,1,"t",59,30,90,10,5,"f",0
"6746",4,2,2,"SanDiego",0,1,"t",150,31,1125,1,5,"f",1
"6747",3,1,1,"SanDiego",0,2,"t",140,2,1125,9,4.44,"f",0
"6748",1,1,1,"SanDiego",0,1,"t",45,3,1125,10,3.9,"f",0
"6749",8,3,5,"SanDiego",0,4,"t",127,2,180,178,4.95,"f",1
"6750",1,1,1,"SanDiego",0,3,"t",73,5,1125,10,5,"f",0
"6751",1,1,1,"SanDiego",0,7,"t",108,3,30,66,5,"t",0
"6752",4,1,2,"SanDiego",0,2,"t",171,1,29,97,4.94,"f",1
"6753",12,5,6,"SanDiego",0,3,"t",926,3,1125,38,5,"f",1
"6754",2,1,1,"SanDiego",0,1,"t",51,2,31,5,4.6,"f",0
"6755",14,3,8,"SanDiego",0,67,"t",411,2,1125,169,4.73,"t",1
"6756",3,1,2,"SanDiego",0,2,"t",90,2,1125,7,4.71,"f",0
"6757",3,1,1,"SanDiego",0,14,"t",159,1,1125,43,4.79,"f",0
"6758",6,3,4,"SanDiego",0,71,"t",344,1,999,34,4.44,"f",1
"6759",4,1,2,"SanDiego",0,5,"t",113,2,1125,141,4.96,"t",1
"6760",4,2,2,"SanDiego",0,5,"t",130,5,365,44,4.8,"f",1
"6761",2,1,1,"SanDiego",0,1,"t",206,2,7,36,4.94,"f",0
"6762",4,2,3,"SanDiego",0,51,"t",233,2,1125,171,4.81,"t",1
"6763",4,1,2,"SanDiego",0,5,"t",100,18,1125,20,4.9,"t",1
"6764",4,2,2,"SanDiego",0,3,"t",230,2,35,132,4.88,"f",1
"6765",4,2,2,"SanDiego",0,5,"t",160,19,29,3,5,"f",1
"6766",1,1,1,"SanDiego",0,1,"t",99,1,29,28,4.68,"f",0
"6767",8,4,5,"SanDiego",0,3,"t",642,5,1125,39,4.79,"f",1
"6768",4,2,2,"SanDiego",0,1,"t",211,1,14,135,4.99,"f",1
"6769",1,1,NA,"SanDiego",0,23,"t",38,32,180,2,5,"f",0
"6770",2,1,1,"SanDiego",0,1,"t",120,1,1125,4,5,"t",0
"6771",3,1,2,"SanDiego",0,97,"t",124,2,365,42,4.64,"t",1
"6772",3,1,2,"SanDiego",0,97,"t",124,2,365,40,4.55,"t",1
"6773",10,4,5,"SanDiego",0,63,"t",855,4,365,50,4.7,"t",1
"6774",16,4,10,"SanDiego",0,8,"t",346,2,1125,78,4.73,"t",1
"6775",14,4,4,"SanDiego",0,14,"t",696,2,1125,49,4.82,"f",1
"6776",4,1,2,"SanDiego",0,1,"t",203,2,29,158,4.94,"f",1
"6777",4,1,1,"SanDiego",0,2,"t",295,3,1125,9,5,"f",1
"6778",5,2,2,"SanDiego",0,4,"t",106,3,1125,25,4.8,"f",1
"6779",5,3,4,"SanDiego",0,1,"t",170,29,30,3,4.33,"f",1
"6780",4,2,3,"SanDiego",0,1,"t",119,30,1125,1,5,"f",1
"6781",4,2,2,"SanDiego",0,1,"t",230,30,1125,2,5,"f",1
"6782",6,2,2,"SanDiego",0,29,"t",303,7,1125,1,5,"f",1
"6783",8,3,4,"SanDiego",0,1,"t",275,2,7,37,4.97,"f",1
"6784",4,1,1,"SanDiego",0,1,"t",90,1,28,12,5,"t",1
"6785",2,1,1,"SanDiego",0,48,"t",108,2,1125,68,4.53,"t",1
"6786",2,1,1,"SanDiego",0,20,"t",45,1,14,131,4.74,"f",0
"6787",6,2,3,"SanDiego",0,3,"t",271,2,1125,81,4.81,"t",1
"6788",3,1,1,"SanDiego",0,4,"t",127,2,28,74,4.93,"f",1
"6789",2,1,2,"SanDiego",0,1,"t",98,2,21,64,4.95,"f",1
"6790",5,2,4,"SanDiego",0,14,"t",158,31,1125,7,4.57,"t",1
"6791",5,2,2,"SanDiego",0,77,"t",178,3,1125,84,4.9,"f",1
"6792",4,1,2,"SanDiego",0,37,"t",134,1,1125,84,4.69,"f",1
"6793",10,1,10,"SanDiego",0,7,"t",42,1,365,14,4.29,"t",0
"6794",4,2,4,"SanDiego",0,4,"t",70,30,1125,10,4.7,"f",1
"6795",4,2,2,"SanDiego",0,3,"t",100,1,1125,20,4.7,"f",1
"6796",1,1,1,"SanDiego",0,4,"t",70,3,1125,6,4.67,"f",0
"6797",2,1,2,"SanDiego",0,2,"t",90,2,1125,6,5,"f",0
"6798",6,2,3,"SanDiego",0,88,"t",295,2,28,147,4.9,"f",1
"6799",6,2,3,"SanDiego",0,1,"t",278,2,7,54,5,"f",1
"6800",4,1,1,"SanDiego",0,1,"t",207,1,1125,22,4.68,"f",1
"6801",6,2,3,"SanDiego",1,9,"t",159,2,1125,125,4.94,"f",0
"6802",4,1,2,"SanDiego",0,174,"t",183,3,30,34,4.59,"f",1
"6803",2,1,1,"SanDiego",0,6,"t",66,2,28,129,4.85,"f",0
"6804",6,1,2,"SanDiego",0,22,"t",325,3,1125,20,4.9,"f",1
"6805",5,3,5,"SanDiego",0,4,"t",400,7,30,51,4.96,"f",1
"6806",2,1,1,"SanDiego",1,4,"t",55,2,5,172,4.85,"t",0
"6807",4,1,2,"SanDiego",0,2,"t",85,2,14,23,4.96,"f",0
"6808",6,2,3,"SanDiego",0,30,"t",130,1,365,116,4.48,"t",1
"6809",8,4,7,"SanDiego",0,2,"t",615,3,120,74,4.91,"f",1
"6810",16,4,8,"SanDiego",0,88,"t",779,2,28,20,4.9,"t",1
"6811",6,3,3,"SanDiego",0,97,"t",288,4,365,57,4.77,"t",1
"6812",10,3,9,"SanDiego",0,6,"t",220,2,1125,243,4.9,"t",1
"6813",3,1,1,"SanDiego",0,2,"t",200,4,14,60,4.87,"f",1
"6814",6,3,3,"SanDiego",0,16,"t",225,2,1125,67,4.54,"t",1
"6815",6,2,3,"SanDiego",0,4,"t",164,1,1125,103,4.83,"f",1
"6816",4,2,3,"SanDiego",0,97,"t",170,3,365,42,4.86,"t",1
"6817",8,3,4,"SanDiego",0,1,"t",400,30,1125,15,4.87,"f",1
"6818",4,1,2,"SanDiego",0,2,"t",160,2,1125,91,4.75,"t",1
"6819",4,1,2,"SanDiego",0,30,"t",125,1,365,86,4.69,"t",1
"6820",6,2,3,"SanDiego",0,4,"t",162,1,29,260,4.97,"t",1
"6821",8,4,4,"SanDiego",0,1,"t",486,2,31,98,4.94,"f",1
"6822",4,1,2,"SanDiego",0,12,"t",139,1,365,162,4.88,"t",1
"6823",4,1,2,"SanDiego",0,12,"t",120,1,28,162,4.75,"t",1
"6824",6,3,3,"SanDiego",0,1,"t",120,4,1125,2,5,"f",1
"6825",2,1,1,"SanDiego",0,3,"t",108,7,90,58,4.78,"f",0
"6826",6,2,2,"SanDiego",0,29,"t",116,1,1125,172,4.78,"f",0
"6827",2,1,1,"SanDiego",0,1,"t",65,1,30,89,4.89,"f",0
"6828",2,1,1,"SanDiego",0,7,"t",74,1,365,16,4.44,"f",0
"6829",4,2,3,"SanDiego",0,1,"t",518,3,28,82,4.79,"t",1
"6830",8,4,4,"SanDiego",0,10,"t",755,1,365,87,4.89,"f",1
"6831",3,1,1,"SanDiego",0,1,"t",80,1,45,4,4,"f",0
"6832",8,3,5,"SanDiego",0,71,"t",167,1,999,4,5,"t",1
"6833",6,2,4,"SanDiego",0,153,"t",422,3,365,10,4.5,"t",1
"6834",7,2,3,"SanDiego",0,20,"t",136,2,29,80,4.69,"t",0
"6835",10,3,8,"SanDiego",0,3,"t",714,31,365,18,5,"t",1
"6836",2,1,1,"SanDiego",0,3,"t",80,4,89,1,4,"f",0
"6837",10,3,5,"SanDiego",0,5,"t",290,3,1125,85,4.82,"f",1
"6838",2,1,1,"SanDiego",0,1,"t",60,31,1125,18,4.94,"f",0
"6839",8,3,4,"SanDiego",0,1,"t",498,5,28,42,5,"f",1
"6840",1,1,NA,"SanDiego",0,23,"t",35,32,180,2,4,"f",0
"6841",8,5,4,"SanDiego",0,1,"t",583,2,1125,53,4.87,"f",1
"6842",5,2,2,"SanDiego",0,2,"t",115,30,1125,1,5,"f",1
"6843",1,1,1,"SanDiego",0,7,"t",69,2,1125,9,3.89,"f",0
"6844",4,1,1,"SanDiego",0,1,"t",323,3,31,69,5,"f",1
"6845",3,1,2,"SanDiego",0,10,"t",136,2,90,93,4.71,"f",1
"6846",1,1,1,"SanDiego",0,4,"t",60,1,1125,43,4.93,"t",0
"6847",2,1,1,"SanDiego",0,26,"t",105,1,28,9,4.78,"f",0
"6848",2,1,1,"SanDiego",0,6,"t",106,1,1125,171,4.65,"f",1
"6849",2,1,1,"SanDiego",0,1,"t",89,1,365,135,4.87,"f",0
"6850",8,4,5,"SanDiego",0,4,"t",251,1,1125,118,4.89,"f",1
"6851",8,3,5,"SanDiego",0,153,"t",535,3,365,6,4.83,"t",1
"6852",2,1,1,"SanDiego",0,1,"t",159,3,1125,49,4.94,"f",1
"6853",8,3,4,"SanDiego",0,2,"t",180,15,1125,2,5,"f",1
"6854",4,2,3,"SanDiego",0,1,"t",144,31,1125,3,5,"f",1
"6855",4,2,2,"SanDiego",0,1,"t",339,2,1125,29,4.86,"f",1
"6856",4,1,2,"SanDiego",0,66,"t",167,7,28,44,4.7,"t",1
"6857",4,1,2,"SanDiego",0,66,"t",192,7,28,55,4.69,"t",1
"6858",4,1,2,"SanDiego",0,37,"t",148,1,1125,84,4.58,"f",1
"6859",6,2,3,"SanDiego",0,97,"t",244,4,365,64,4.64,"t",1
"6860",5,2,3,"SanDiego",0,66,"t",291,7,28,60,4.7,"t",1
"6861",15,5,5,"SanDiego",0,14,"t",871,2,1125,14,5,"f",1
"6862",6,2,2,"SanDiego",0,39,"t",212,2,30,93,4.83,"t",1
"6863",2,1,1,"SanDiego",0,2,"t",54,1,1125,74,4.89,"f",0
"6864",6,2,4,"SanDiego",0,4,"t",165,2,1125,128,4.91,"f",1
"6865",4,2,2,"SanDiego",0,2,"t",150,30,1125,2,5,"f",1
"6866",4,2,2,"SanDiego",0,1,"t",144,30,1125,10,4.5,"f",1
"6867",2,1,1,"SanDiego",0,9,"t",115,28,1125,16,5,"f",1
"6868",6,1,3,"SanDiego",0,37,"t",159,1,1125,114,4.8,"f",1
"6869",4,1,1,"SanDiego",0,1,"t",156,2,1125,121,4.93,"t",1
"6870",6,3,6,"SanDiego",0,153,"t",536,3,365,6,4.67,"t",1
"6871",5,2,4,"SanDiego",0,153,"t",526,4,365,1,4,"t",1
"6872",4,1,2,"SanDiego",0,1,"t",196,3,1125,27,4.96,"f",1
"6873",4,1,2,"SanDiego",0,168,"t",277,3,1125,18,4.67,"f",1
"6874",3,1,2,"SanDiego",0,1,"t",204,3,16,115,4.99,"f",0
"6875",4,1,2,"SanDiego",0,37,"t",148,1,1125,80,4.68,"f",1
"6876",8,4,5,"SanDiego",0,8,"t",364,3,1125,100,4.77,"f",1
"6877",5,2,4,"SanDiego",0,3,"t",258,5,1125,82,4.94,"f",1
"6878",6,2,3,"SanDiego",0,168,"t",517,3,1125,17,4.71,"f",1
"6879",14,5,11,"SanDiego",0,2,"t",684,28,90,31,4.58,"f",1
"6880",4,1,2,"SanDiego",0,1,"t",148,7,1125,4,5,"f",1
"6881",1,1,1,"SanDiego",0,3,"t",50,28,365,12,4.92,"f",0
"6882",6,2,3,"SanDiego",0,5,"t",259,7,180,29,4.66,"t",1
"6883",4,1,2,"SanDiego",0,2,"t",263,3,1125,112,4.97,"f",1
"6884",10,4,6,"SanDiego",0,73,"t",389,2,360,92,4.95,"f",1
"6885",2,1,2,"SanDiego",0,5,"t",221,7,180,23,4.57,"t",1
"6886",2,1,1,"SanDiego",0,2,"t",81,1,365,144,4.71,"t",0
"6887",4,1,2,"SanDiego",0,5,"t",180,7,180,29,4.79,"t",1
"6888",3,1,2,"SanDiego",0,2,"t",150,30,1125,3,5,"t",1
"6889",10,4,6,"SanDiego",0,6,"t",700,4,1125,10,5,"f",1
"6890",6,2,3,"SanDiego",0,51,"t",229,2,1125,112,4.75,"t",1
"6891",2,1,1,"SanDiego",0,51,"t",155,2,212,114,4.78,"t",1
"6892",3,1,1,"SanDiego",0,1,"t",200,2,10,16,4.69,"f",1
"6893",4,1,2,"SanDiego",0,10,"t",116,1,365,81,4.75,"f",1
"6894",8,2,2,"SanDiego",0,2,"t",251,2,29,82,4.82,"t",1
"6895",4,3,2,"SanDiego",0,1,"t",190,30,180,2,4.5,"f",1
"6896",10,5,5,"SanDiego",0,10,"t",740,1,365,25,4.92,"f",1
"6897",3,1,2,"SanDiego",0,48,"t",152,1,1125,56,4.63,"f",1
"6898",4,2,2,"SanDiego",0,1,"t",250,7,90,2,4.5,"f",1
"6899",4,1,1,"SanDiego",0,3,"t",219,1,10,7,4.43,"t",0
"6900",4,2,3,"SanDiego",0,32,"t",178,3,24,123,4.89,"f",1
"6901",8,3,5,"SanDiego",0,168,"t",593,3,1125,8,4.5,"f",1
"6902",6,3,3,"SanDiego",0,2,"t",535,2,32,5,5,"f",1
"6903",2,1,1,"SanDiego",0,14,"t",101,3,28,70,4.7,"f",1
"6904",2,1,NA,"SanDiego",0,2,"t",195,30,1125,28,4.89,"f",0
"6905",6,2,3,"SanDiego",0,1,"t",229,30,1125,38,4.84,"f",1
"6906",4,2,2,"SanDiego",0,97,"t",137,2,365,63,4.68,"t",1
"6907",6,2,3,"SanDiego",0,113,"t",196,1,1125,190,4.36,"t",1
"6908",1,1,1,"SanDiego",0,57,"t",106,30,365,78,4.92,"f",0
"6909",6,2,3,"SanDiego",0,18,"t",273,2,1125,87,4.71,"f",1
"6910",3,1,3,"SanDiego",0,2,"t",175,1,14,8,4.5,"f",1
"6911",6,2,3,"SanDiego",0,98,"t",485,1,365,19,4.74,"f",1
"6912",5,2,3,"SanDiego",0,4,"t",164,4,180,28,4.93,"f",1
"6913",4,2,2,"SanDiego",0,3,"t",287,2,30,157,4.94,"f",1
"6914",3,1,2,"SanDiego",0,13,"t",107,2,999,15,4.67,"t",1
"6915",4,2,2,"SanDiego",0,71,"t",221,1,999,28,4.96,"f",1
"6916",4,2,2,"SanDiego",0,97,"t",159,2,365,40,4.73,"t",1
"6917",4,2,2,"SanDiego",0,97,"t",159,2,365,45,4.8,"t",1
"6918",2,1,2,"SanDiego",0,2,"t",90,2,1125,39,4.49,"f",0
"6919",10,4,4,"SanDiego",0,5,"t",980,2,1125,73,4.96,"f",1
"6920",4,2,2,"SanDiego",0,97,"t",159,2,365,57,4.68,"t",1
"6921",3,1,2,"SanDiego",0,3,"t",103,4,1125,61,4.97,"f",1
"6922",5,2,3,"SanDiego",0,3,"t",402,2,30,120,4.99,"f",1
"6923",5,2,2,"SanDiego",0,17,"t",136,2,29,110,4.59,"t",1
"6924",4,2,6,"SanDiego",0,4,"t",180,3,1125,16,4.63,"f",1
"6925",6,2,2,"SanDiego",0,71,"t",577,1,999,15,4.93,"f",1
"6926",6,2,4,"SanDiego",0,26,"t",393,3,365,40,4.85,"f",1
"6927",2,1,1,"SanDiego",0,97,"t",107,2,365,51,4.8,"t",1
"6928",5,2,2,"SanDiego",0,17,"t",125,2,29,105,4.5,"t",1
"6929",4,2,2,"SanDiego",0,97,"t",156,2,365,49,4.73,"t",1
"6930",4,1,2,"SanDiego",0,4,"t",115,1,1125,58,4.67,"f",1
"6931",2,1,1,"SanDiego",0,2,"t",70,1,60,2,3,"f",0
"6932",6,2,2,"SanDiego",0,1,"t",138,2,28,92,4.97,"f",1
"6933",4,1,2,"SanDiego",0,37,"t",148,1,1125,81,4.75,"f",1
"6934",2,1,1,"SanDiego",0,97,"t",116,2,365,73,4.79,"t",1
"6935",2,1,1,"SanDiego",0,3,"t",70,2,1125,5,4.8,"f",1
"6936",2,1,1,"SanDiego",0,5,"t",97,1,1125,85,4.79,"t",0
"6937",1,1,1,"SanDiego",0,3,"t",70,1,365,22,4.59,"t",0
"6938",2,1,1,"SanDiego",0,1,"t",78,4,1125,43,4.93,"f",0
"6939",4,1,2,"SanDiego",0,37,"t",148,1,1125,78,4.72,"f",1
"6940",6,2,3,"SanDiego",0,15,"t",133,1,365,72,4.71,"f",1
"6941",5,2,2,"SanDiego",0,1,"t",229,2,1125,13,4.85,"t",1
"6942",3,1,2,"SanDiego",0,97,"t",124,2,365,34,4.5,"t",1
"6943",2,1,1,"SanDiego",0,8,"t",103,2,1125,162,4.77,"f",1
"6944",4,2,2,"SanDiego",0,18,"t",335,2,100,107,4.96,"f",1
"6945",4,2,2,"SanDiego",0,18,"t",439,2,90,77,4.92,"t",1
"6946",4,1,2,"SanDiego",0,15,"t",109,1,365,90,4.77,"f",1
"6947",3,1,1,"SanDiego",0,1,"t",104,1,8,202,4.97,"f",1
"6948",3,1,2,"SanDiego",0,2,"t",102,3,1125,154,4.86,"f",1
"6949",4,2,2,"SanDiego",0,1,"t",250,2,7,3,3.67,"f",1
"6950",6,2,2,"SanDiego",0,73,"t",243,3,1125,87,4.94,"f",1
"6951",5,3,3,"SanDiego",0,793,"t",295,4,1125,3,4.67,"t",1
"6952",4,1,1,"SanDiego",0,73,"t",137,2,1125,128,4.82,"f",1
"6953",4,2,3,"SanDiego",0,793,"t",203,2,1125,45,4.69,"t",1
"6954",3,1,2,"SanDiego",0,97,"t",124,2,365,37,4.54,"t",1
"6955",3,1,1,"SanDiego",0,16,"t",148,1,365,77,4.78,"f",1
"6956",8,3,5,"SanDiego",0,3,"t",243,2,28,131,4.87,"f",1
"6957",4,2,2,"SanDiego",0,1,"t",132,3,1125,58,4.71,"f",1
"6958",4,2,3,"SanDiego",0,4,"t",435,2,7,49,5,"f",1
"6959",2,1,1,"SanDiego",0,2,"t",90,28,1125,7,5,"f",1
"6960",4,1,2,"SanDiego",0,2,"t",279,3,1125,110,4.99,"f",1
"6961",2,1,1,"SanDiego",0,2,"t",113,2,1125,100,4.97,"t",1
"6962",4,1,2,"SanDiego",0,21,"t",110,2,365,28,3.93,"t",0
"6963",3,1,1,"SanDiego",0,2,"t",105,30,365,2,5,"f",1
"6964",4,1,2,"SanDiego",0,246,"t",270,2,280,29,4.69,"f",1
